	target_id	pval	qval	test_stat	rss	degrees_free	mean_obs	var_obs	tech_var	sigma_sq	smooth_sigma_sq	final_sigma_sq
67	ENST00000314103	0.626749810565884	0.830254551407003	0.236494095365003	0.0369434571243354	1	1.97243737935308	0.0123144857081118	0.156213021163666	-0.143898535455555	0	0
68	ENST00000336648	0.611256228080403	0.830254551407003	0.258349668693906	0.224441014241445	1	1.7311686058265	0.0748136714138152	0.868748991922897	-0.793935320509082	0	0
69	ENST00000399017	0.627107161169119	0.830254551407003	0.236004124430655	0.0428466087686394	1	2.2519608720709	0.0142822029228798	0.181550254140703	-0.167268051217823	0	0
70	ENST00000399804	0.621259891301621	0.830254551407003	0.244100761158302	0.14742571124739	1	1.73877370119339	0.04914190374913	0.603954328318472	-0.554812424569342	0	0
71	ENST00000456917	0.613378349302413	0.830254551407003	0.255284622965874	0.0124590554943468	1	2.91781400389766	0.00415301849811559	0.0488045670342325	-0.0446515485361169	0	0
72	ENST00000646873	0.643016949888018	0.839494351242691	0.214818105044579	0.0502536552423974	1	1.64494181495023	0.0167512184141325	0.233935846477971	-0.217184628063839	0	0
73	ENST00000270142	0.655586098819948	0.844179360124317	0.198929765437001	0.216465648896209	1	1.9629256804594	0.0721552162987363	1.08815112922235	-1.01599591292361	0	0
74	ENST00000291568	0.714016164614644	0.906993506402385	0.134298521894796	0.143667991649877	1	2.043528141499	0.047889330549959	1.06976599312404	-1.02187666257408	0	0
75	ENST00000407780	0.763821933023185	0.923207483027191	0.0902796548519711	0.0170804864471019	1	2.00319461592374	0.00569349548236731	0.189195300703222	-0.183501805220855	0	0
76	ENST00000625598	0.76606578378852	0.923207483027191	0.0885210793492899	0.0044317996810007	1	2.15201903655075	0.00147726656033355	0.0500649078567324	-0.0485876412963988	0	0
77	ENST00000627981	0.76606578378852	0.923207483027191	0.0885210793492899	0.0044317996810007	1	2.15201903655075	0.00147726656033355	0.0500649078567324	-0.0485876412963988	0	0
78	ENST00000631211	0.76606578378852	0.923207483027191	0.0885210793492899	0.0044317996810007	1	2.15201903655075	0.00147726656033355	0.0500649078567324	-0.0485876412963988	0	0
79	ENST00000498666	0.783933568580133	0.932781714513069	0.0751837556546335	0.0302365334238486	1	2.06067472711897	0.0100788444746162	0.402168435994926	-0.39208959152031	0	0
80	ENST00000333229	0.82383859692772	0.954730363046521	0.0495554728944985	0.0116603646215198	1	2.24047222279371	0.00388678820717328	0.235299230144452	-0.231412441937279	0	0
81	ENST00000345496	0.813823611096175	0.954730363046521	0.0554584704085954	0.0355752037442383	1	2.09983574200829	0.0118584012480795	0.641474665315047	-0.629616264066968	0	0
82	ENST00000360525	0.883633421117525	0.954730363046521	0.0214226518718306	0.00666225085182085	1	1.85410179493358	0.00222075028394029	0.310990949751706	-0.308770199467766	0	0
83	ENST00000360938	0.872842945114768	0.954730363046521	0.0256154914773445	0.00625862541272297	1	1.71747271294217	0.00208620847090765	0.244329702526237	-0.242243494055329	0	0
84	ENST00000480896	0.867431172024127	0.954730363046521	0.0278630603593069	0.0219036676195469	1	2.1036322817066	0.00730122253984898	0.786118514516674	-0.778817291976825	0	0
85	ENST00000485067	0.848731808610016	0.954730363046521	0.0363805254646499	0.00950908215473582	1	1.60398243620582	0.00316969405157862	0.261378362002372	-0.258208667950794	0	0
86	ENST00000495892	0.875519016768329	0.954730363046521	0.0245398894840259	0.00383702113455944	1	1.78800029686955	0.00127900704485315	0.156358533605341	-0.155079526560488	0	0
87	ENST00000497493	0.883147988022453	0.954730363046521	0.0216030528143936	0.00684917594954585	1	1.9809923827664	0.00228305864984861	0.317046669671721	-0.314763611021873	0	0
88	ENST00000399151	0.895179184854905	0.956203254689568	0.0173590122749461	0.00317749386007436	1	2.22232732434955	0.00105916462002479	0.183045775286442	-0.181986610666417	0	0
89	ENST00000490393	0.905341379440123	0.956203254689568	0.0141411729887366	0.00442005289948269	1	1.71024365091021	0.00147335096649423	0.312566213778955	-0.311092862812461	0	0
90	ENST00000349048	0.940537402894819	0.960983868175141	0.00556432956805897	0.00138885108118994	1	2.72935302083294	0.000462950360396639	0.249598997363912	-0.249136047003515	0	0
91	ENST00000441095	0.933718834040054	0.960983868175141	0.00691673272554816	0.000464094696417909	1	2.74362899568951	0.000154698232139303	0.0670973875719753	-0.066942689339836	0	0
92	ENST00000453784	0.933406648717753	0.960983868175141	0.00698219421759472	0.00135391684473187	1	2.05893720397005	0.000451305614910627	0.193909937555179	-0.193458631940268	0	0
93	ENST00000291547	0.952921464532808	0.963167931893376	0.00348554129185175	0.00149309404660883	1	1.91065826343973	0.000497698015536279	0.428367912352462	-0.427870214336926	0	0
94	ENST00000496607	0.979349532631102	0.979349532631102	0.000670002828250027	0.000418239093958538	1	1.81739041681401	0.000139413031319513	0.624234818606181	-0.624095405574861	0	0
